date,q1,med,q3
2019-01-22,0.5482891976637162,0.6940277645892868,0.794289611963216
2019-01-23,0.5303111111842481,0.6832142098909266,0.7853025612375496
2019-01-24,0.531285094960536,0.6854389094723021,0.7864188560866898
2019-01-25,0.5317698369540024,0.6821469090836206,0.7838346889772688
2019-01-26,0.5340563195720216,0.6877731625988647,0.7872812652755233
2019-01-27,0.5146589406299142,0.6698773882128348,0.7753256544956754
2019-01-28,0.5264982302531095,0.6837633956598501,0.7828482680450948
2019-01-29,0.5206431398650403,0.6842214848537725,0.7825246906431433
2019-01-30,0.5191075429522184,0.6860475576755816,0.7813155179290113
2019-01-31,0.519132644888341,0.6882138104754364,0.7843132997062843
2019-02-01,0.5178111101725216,0.6822532493250715,0.7802646061583165
2019-02-02,0.5236105144742453,0.6872209955849781,0.7821055079374553
2019-02-03,0.5203274128418027,0.6862184638210094,0.7818970413873745
2019-02-04,0.503491393516307,0.6707387597387827,0.7691482536003525
2019-02-05,0.5132185830211587,0.6788658646898077,0.7734785930786193
2019-02-06,0.5158996579661855,0.679807327582336,0.7730141369705404
2019-02-07,0.514523915184653,0.6773530735587516,0.7702959708272662
2019-02-08,0.5212792542645254,0.6838370140784483,0.7755523909890476
2019-02-09,0.5198553300064589,0.6829873632972869,0.7748000799601337
2019-02-10,0.5162775055257021,0.6769507923633062,0.7730963430161705
2019-02-11,0.5145361983416391,0.6763563522522539,0.7734037472146938
2019-02-12,0.5308926567118704,0.6780415254401272,0.7735849907609802
2019-02-13,0.5353043972186807,0.6793508257310287,0.7758776266511053
2019-02-14,0.5298994734216675,0.6797607541626344,0.776781364099264
2019-02-15,0.5067371275564811,0.6595900508238596,0.7580213509947086
2019-02-16,0.5021788694907029,0.6563133940655103,0.7557007421475075
2019-02-17,0.49928346513695215,0.6549624597324955,0.75579123420764
2019-02-18,0.4961514588787337,0.6424279194686396,0.7481162696196673
2019-02-19,0.4955444910310862,0.637262811839399,0.7449549972461098
2019-02-20,0.492870971982729,0.6348472646278792,0.7431823263773772
2019-02-21,0.5047954130790414,0.6397594080371787,0.7512083456229357
2019-02-22,0.5055460762812473,0.6445022301432435,0.7579770649804217
2019-02-23,0.477260307874176,0.6195558329239179,0.7416483575749907
2019-02-24,0.5113277518663528,0.6463791780216723,0.7645875792944433
2019-02-25,0.499537202857958,0.6347948621947972,0.7480588528472976
2019-02-26,0.474558945354583,0.6017572783133459,0.722437843228588
2019-02-27,0.47215875720040995,0.6032018978997785,0.7244910806087884
2019-02-28,0.47090153790605277,0.6066640822988285,0.727361802914251
2019-03-01,0.4609298216301157,0.5897654467984219,0.7191041167509753
2019-03-02,0.4581791255175569,0.5884323403560647,0.7163452386916367
2019-03-03,0.4499899094300657,0.5806238814956715,0.7148631541491135
2019-03-04,0.4433111639319354,0.5776016363282844,0.7122637937561668
2019-03-05,0.4509898284442357,0.5853548674912272,0.7167546224737001
2019-03-06,0.45214562607574604,0.587242862214047,0.7195928305357069
2019-03-07,0.449019615418665,0.5818686525992884,0.7140013612789002
2019-03-08,0.43773017402981995,0.579867794791149,0.7105744906640119
2019-03-09,0.4444927787750341,0.5878630558669773,0.7153537811554628
2019-03-10,0.43787418553280266,0.5783127475409638,0.7064464199238751
2019-03-11,0.3905302186842331,0.5273519235121961,0.6529207911238586
2019-03-12,0.38970804829852085,0.5253054666410484,0.6484639224140589
2019-03-13,0.39682791266668027,0.5297123206489788,0.6481131149649552
2019-03-14,0.3767387166189147,0.502338299452432,0.6228705513066866
2019-03-15,0.35820751303450854,0.48550869498682364,0.6085274400897441
2019-03-16,0.35689788947172624,0.4844018612777301,0.6009921476390584
2019-03-17,0.3594747980365105,0.4919316225161361,0.6083687035937058
2019-03-18,0.3605125636559757,0.49350725329050993,0.6113311167378465
2019-03-19,0.36635776940471776,0.49505695133807914,0.6083291426164961
2019-03-20,0.36197153839184426,0.49226754459954225,0.6043841696902164
2019-03-21,0.3592865846250624,0.48504084791078184,0.5963468081590064
2019-03-22,0.3598715062878961,0.484218705873128,0.5907723170039578
2019-03-23,0.3704860352191816,0.4900775636205407,0.5919819703174124
2019-03-24,0.3737981636129014,0.49281103096651296,0.5954003280206547
2019-03-25,0.37786646967093285,0.4924857262758525,0.5940207713712043
2019-03-26,0.371000391135371,0.4860912767371528,0.5940618871964901
2019-03-27,0.3749858350676061,0.49737921898779774,0.6027212204807549
2019-03-28,0.3687339291030426,0.49381850463664667,0.6005645471283174
2019-03-29,0.3399789882137336,0.46460616664773224,0.5727145402923246
2019-03-30,0.3403312298697137,0.46587099167416307,0.5724154425487816
2019-03-31,0.33234242940964254,0.4574385552384555,0.5652984412005774
2019-04-01,0.35784343844905636,0.48932866564401817,0.6068277220674166
2019-04-02,0.3448579954449811,0.4753639870706238,0.5919140988979825
2019-04-03,0.34260177754164456,0.47033668191914907,0.5909473238845944
2019-04-04,0.34157703568043496,0.4685072365114128,0.5898795296158241
2019-04-05,0.3357045770460718,0.46622989467354237,0.5888092498276551
2019-04-06,0.3321299402046084,0.46047444219139777,0.5823763323544724
2019-04-07,0.32387287641931567,0.44824222891209553,0.5709600681070556
2019-04-08,0.33126701682413606,0.45537008109071575,0.5774253946621987
2019-04-09,0.30201967646928796,0.42686955303532753,0.5516103642791509
2019-04-10,0.32929553228594816,0.4585711369591737,0.5797274102560903
2019-04-11,0.3323520633911963,0.45589379855308804,0.5807447513427103
2019-04-12,0.328587737003457,0.4551668856763014,0.5816149827202451
2019-04-13,0.3291626214660139,0.45337144879225755,0.5808584785723891
2019-04-14,0.3390392927848338,0.4643449973083013,0.5879293067225881
2019-04-15,0.342996959356231,0.4648953692769772,0.5885289668020794
2019-04-16,0.3470185256122037,0.4696314636796848,0.5908133423231241
2019-04-17,0.347421790786243,0.4653467397275525,0.5903664350351993
2019-04-18,0.3570046616855741,0.473755423140157,0.5939379564319358
2019-04-19,0.33638060103656525,0.45908798704135173,0.5846810826465271
2019-04-20,0.34591182809015525,0.46711779183828744,0.5926073996814732
2019-04-21,0.33496917977994134,0.4655073544372663,0.5901885781270974
2019-04-22,0.3313972627365012,0.4621661865464057,0.5854985236093793
2019-04-23,0.34669741494592926,0.47781087691696406,0.5939034772132527
2019-04-24,0.3649912839501566,0.4913026866516715,0.6051210748797954
2019-04-25,0.31442293745285405,0.44114684221144534,0.561866595562443
2019-04-26,0.3105012485493029,0.4390786019589566,0.5602779199019561
2019-04-27,0.31311727688623575,0.43964170167280725,0.5602684212981626
2019-04-28,0.31599045087519684,0.4426535158812836,0.5577185244707727
2019-04-29,0.32223947553473037,0.44930045890511383,0.5622457123651319
2019-04-30,0.32395076460329514,0.44862494953510773,0.561653524314788
2019-05-01,0.32263915894090417,0.449106562219001,0.5615709430770393
2019-05-02,0.3231353353266196,0.44710111090828697,0.5638049932063987
2019-05-03,0.3183596469620326,0.44311872546027,0.5605030324508543
2019-05-04,0.30826340495133214,0.435371939611179,0.5525416164927002
2019-05-05,0.3068777815814115,0.43240759481084473,0.5487895075056961
2019-05-06,0.307771172653369,0.4342109430281976,0.5518134512388253
2019-05-07,0.306621613199447,0.4322520644862026,0.5558526463707999
2019-05-08,0.3083237564594785,0.43087223929573965,0.5520165924489593
2019-05-09,0.31528515881184666,0.44344769636024556,0.5610719256761288
2019-05-10,0.3367672343662326,0.47731184562256973,0.6001240099620067
2019-05-11,0.35100937739159943,0.4926324714344472,0.6141101016309992
2019-05-12,0.3537940032033965,0.4940056791253251,0.6232987172073204
2019-05-13,0.35434551732147296,0.502175920629014,0.62781529436981
2019-05-14,0.39067891915302994,0.5378654759375938,0.6641828273909407
2019-05-15,0.39234417765168855,0.5339643592995099,0.6522360676713582
2019-05-16,0.41125308085207923,0.549919012709817,0.6652061531164128
2019-05-17,0.4054058322518239,0.5469446851799931,0.6638445730810667
2019-05-18,0.41166010245398094,0.5588546155940686,0.67253733348828
2019-05-19,0.41549791943060466,0.561576415628238,0.675615523127181
2019-05-20,0.41274333439489624,0.5573670409960119,0.6709254454451472
2019-05-21,0.4166880178107728,0.556992887083014,0.6739115028319063
2019-05-22,0.41383818852228005,0.544567815016334,0.6698022363857081
2019-05-23,0.40870900538653027,0.5371442858065008,0.6657040683599993
2019-05-24,0.40082867479556716,0.5325365813819807,0.6675493285778993
2019-05-25,0.4018357748229719,0.5372309927034664,0.6684309029885609
2019-05-26,0.39218145159509443,0.532603579692352,0.6660235465471446
2019-05-27,0.3920338700988173,0.5329915004214382,0.6620437140867795
2019-05-28,0.3884033850152446,0.5335985993233879,0.6617051417712582
2019-05-29,0.39713656275332787,0.535125883840049,0.6590307717137383
2019-05-30,0.4007269934171175,0.5412301708182246,0.6658023739256217
2019-05-31,0.3709809941219553,0.5104827806967744,0.6429907652658072
2019-06-01,0.38090164631958856,0.522607207904396,0.6517906428390388
2019-06-02,0.402324002164882,0.5436061051789773,0.6678437559635393
2019-06-03,0.4126884455124095,0.5468757372144397,0.6739318943364158
2019-06-04,0.41203865092440445,0.5483341818480438,0.6764384228080101
2019-06-05,0.4073651188120004,0.5459240047506535,0.6799327053994172
2019-06-06,0.40627847392633615,0.5424744469687662,0.6760840748919436
2019-06-07,0.4003018478696523,0.5325562178358451,0.6697623360846856
2019-06-08,0.40975132091977445,0.5385803951802496,0.6744063656587691
2019-06-09,0.3986481566595352,0.5263107241434543,0.6620666140061185
2019-06-10,0.39444865351285696,0.5247138589261093,0.6614768554310715
2019-06-11,0.3943320094810771,0.5214853730068593,0.6575482895216056
2019-06-12,0.39089999092361033,0.5197147669142291,0.6557779829446505
2019-06-13,0.3789529567977579,0.5125457275225539,0.6479309421592562
2019-06-14,0.3749991556812824,0.5076509163159375,0.6465903568229266
2019-06-15,0.3739351360503705,0.5092319772841492,0.6460533365429797
2019-06-16,0.37243583685947756,0.5078524669882716,0.6453721133753125
2019-06-17,0.37538501048361256,0.5081073376921208,0.6433276093170525
2019-06-18,0.37496113168124356,0.5060815049255475,0.6448910920906161
2019-06-19,0.3712761834127114,0.5042045271715941,0.6410436752710996
2019-06-20,0.37315774987301764,0.5029670642948104,0.6403850349679164
2019-06-21,0.36814925832058176,0.49834528043435783,0.641832958382947
2019-06-22,0.3582185302381074,0.48855669409775176,0.6329283392633046
2019-06-23,0.34203534848913547,0.4750507996154685,0.6176606206205811
2019-06-24,0.3347478603243753,0.46982237864384757,0.6092679814645892
2019-06-25,0.32466131738130377,0.46682003647873516,0.6059111840136984
2019-06-26,0.34787844324806383,0.4946178158891478,0.631876308118951
2019-06-27,0.35091181790518466,0.5015704378567544,0.6356998949304815
2019-06-28,0.3458497271016761,0.4959462634814072,0.6304878765769696
2019-06-29,0.3621440621863811,0.5085969858505496,0.6445444373831092
2019-06-30,0.3584406480218477,0.5044960339825912,0.6443375494346685
2019-07-01,0.3606929686657318,0.5048058268698896,0.6463364769278713
2019-07-02,0.36159851381754843,0.5045505917525258,0.6436378896149675
2019-07-03,0.36357118951291767,0.5071289894889199,0.6474064352478567
2019-07-04,0.358804309370145,0.5038535992969795,0.6426758957289284
2019-07-05,0.35354739897572085,0.49543658166515914,0.6432841900877508
2019-07-06,0.35747826102933455,0.49672255960907613,0.6400382203379755
2019-07-07,0.35782590808668513,0.4924164194597692,0.6392148463859366
2019-07-08,0.3623406981277366,0.499856326678496,0.6396008952939307
2019-07-09,0.3560878913775847,0.4912406463277779,0.626948307318395
2019-07-10,0.3670886695557114,0.5046026753503873,0.6339982142419527
2019-07-11,0.3747234142975052,0.5089048417521829,0.6352912635384484
2019-07-12,0.3809591943004801,0.5153414990489452,0.6397116477163832
2019-07-13,0.3627507704729722,0.49691686305561134,0.6286571213211627
2019-07-14,0.36692242788694823,0.5015147567155799,0.6368019112883285
2019-07-15,0.38831763432043537,0.5323758472487772,0.6656752921905198
2019-07-16,0.3908329441773388,0.54123887074571,0.6674326554122937
2019-07-17,0.39510328726429633,0.5466951030354266,0.670314838055558
2019-07-18,0.3871819320341283,0.5414594196411068,0.6694299117508029
2019-07-19,0.3886208933666423,0.545741017685604,0.6762332849436947
2019-07-20,0.38735085591766,0.5471141566118037,0.6763973657578114
2019-07-21,0.38741063850109775,0.5484406191415031,0.6773779806212228
2019-07-22,0.39498393765179696,0.5535256660117094,0.6769191791730064
2019-07-23,0.39816824266795525,0.5538069243878221,0.6768806696158174
2019-07-24,0.39964291872273683,0.5572334465813912,0.6748770721391153
2019-07-25,0.3995880411525947,0.5561798756806405,0.6742294938469446
2019-07-26,0.4048548487266421,0.5597108050833797,0.6774200293600999
2019-07-27,0.40589880586309457,0.5602341555927396,0.6793817577291269
2019-07-28,0.3998719675393875,0.5578430218054002,0.6745336978036693
2019-07-29,0.39867946215852035,0.5501975887314415,0.6663218048474968
2019-07-30,0.39809638485453497,0.5507246517567189,0.6689968407448051
2019-07-31,0.39241467523993373,0.5475705051848537,0.6659255769661963
2019-08-01,0.380253510041812,0.5371978731028195,0.6560947034058179
2019-08-02,0.3749983158606694,0.5292545924246896,0.6489333365271944
2019-08-03,0.3751956190515357,0.5273046897123312,0.6472207353810228
2019-08-04,0.3746399537399039,0.523498510808558,0.6444518460516285
2019-08-05,0.37934123652452484,0.5292620116805853,0.6484855717985469
2019-08-06,0.37986729432142574,0.5296975886794255,0.651001624986554
2019-08-07,0.37118795016254763,0.5219341653575404,0.6440459554969148
2019-08-08,0.37040075096225333,0.5176106845520213,0.6391931145895718
2019-08-09,0.37060888058414093,0.5192647013342079,0.6443257265016159
2019-08-10,0.3732871319684799,0.5271367765941759,0.6529972433003127
2019-08-11,0.3837988182621182,0.5291818003264968,0.6515139830693762
2019-08-12,0.38616251521948464,0.5305567480596558,0.6514342374886466
2019-08-13,0.3971499255483655,0.5437271944394547,0.6643030697117894
2019-08-14,0.39471827387334174,0.5455289891925346,0.6640257811837804
2019-08-15,0.39345393437800386,0.5393880614446265,0.6630844778834647
2019-08-16,0.3903198114998003,0.534780163405912,0.6624131781385174
2019-08-17,0.39353997730314044,0.5355357754822374,0.6674231216043756
2019-08-18,0.3964929946654688,0.538173378179663,0.6694835761664621
2019-08-19,0.401935467925009,0.542412405100569,0.6706356128859163
2019-08-20,0.4036076804278893,0.5472077575342938,0.6692051161457403
2019-08-21,0.4041241316623462,0.5487996831646216,0.6706084298534818
2019-08-22,0.4048022950851559,0.5491820735072311,0.6733438961344002
2019-08-23,0.40271268539733984,0.5491845914247223,0.6737679837278169
2019-08-24,0.4191510163700248,0.5591694500730535,0.6842819851553771
2019-08-25,0.39683668253189097,0.5438515589730798,0.6650171110855371
2019-08-26,0.3873788314290132,0.5389337157114192,0.6612483691697724
2019-08-27,0.40460484289739024,0.5482893388952126,0.6694812288582092
2019-08-28,0.38954206929211355,0.5338937912867138,0.6585546435011549
2019-08-29,0.3910075360058476,0.5335998930679025,0.6592101840490171
2019-08-30,0.3921328180364799,0.536326235012021,0.6627812500614501
2019-08-31,0.3928179417587657,0.5359497318416578,0.6624841481099029
2019-09-01,0.39462072096811274,0.5345174299445428,0.6607577230279758
2019-09-02,0.40054495898736087,0.5401638052862969,0.6668559726386549
2019-09-03,0.4034941076161949,0.5403742933777663,0.6697257221325866
2019-09-04,0.3982895841030453,0.5362035278520824,0.6635989676146294
2019-09-05,0.39813385954394964,0.5395024605809726,0.6651703217072217
2019-09-06,0.4044100362921131,0.5430946419784441,0.668916094499415
2019-09-07,0.39825919559283507,0.5407789663626081,0.6684289984637329
2019-09-08,0.37546931167762293,0.5244374877837651,0.6556004554428553
2019-09-09,0.36697262293414573,0.5146174953591324,0.6504763754481513
2019-09-10,0.36268324080244607,0.5091359430810831,0.6466982215471068
2019-09-11,0.3246995817041569,0.46513352886657033,0.6071421686764571
2019-09-12,0.3184720570460342,0.46792890033100365,0.6114052699541396
2019-09-13,0.24131116112041143,0.38857668317594546,0.5402120708632442
2019-09-14,0.23643036608899845,0.37659237046568333,0.5261753928027247
2019-09-15,0.19591510983748306,0.3507072201263578,0.49121524340540457
2019-09-16,0.20384619643100962,0.356614828674628,0.501677395703419
2019-09-17,0.20281535893831226,0.3539017384354705,0.5037586896414692
2019-09-18,0.20199583683952205,0.35224927686008445,0.49628955013924503
2019-09-19,0.2047007965448786,0.3578445868062899,0.5074331041977438
2019-09-20,0.20048977228977555,0.35362253326586535,0.5006630745154323
2019-09-21,0.20222367404797964,0.3532495410658498,0.49729842117630035
2019-09-22,0.20708531337849082,0.3641192950474687,0.5107216041968545
2019-09-23,0.2960011574441377,0.46498139715212,0.6137244588911046
2019-09-24,0.2852608738128776,0.4594087636390872,0.6126955825306624
2019-09-25,0.28297537334090866,0.45730199783310305,0.6109817850576524
2019-09-26,0.2905953328054324,0.4625014058134976,0.6111641426643805
2019-09-27,0.2935668496575685,0.4649782258091777,0.6097633129319502
2019-09-28,0.29716207089736546,0.47015122636889745,0.6132628185823756
2019-09-29,0.305982663964019,0.47860160328465423,0.6229852774911805
2019-09-30,0.3057095399569319,0.47560687909357574,0.618633331582837
2019-10-01,0.30845198250655465,0.47641796940989384,0.6194012488338486
2019-10-02,0.3080313406970987,0.4785322744217858,0.6212701045317875
2019-10-03,0.3156433329088625,0.4847367802045347,0.6290026501794159
2019-10-04,0.30157927716283117,0.4764078234876526,0.6211718516376427
2019-10-05,0.304995349191903,0.47737003799939454,0.623921668584493
2019-10-06,0.31390286274870816,0.49296902171764734,0.6368210197408747
2019-10-07,0.30822420507249165,0.48428925478769996,0.6345179984378894
2019-10-08,0.3118833711964932,0.48177395209451884,0.6327471710599997
2019-10-09,0.30990854244414917,0.48323497061935256,0.627165173119262
2019-10-10,0.3143878506128989,0.4856962941319962,0.6298278738538073
2019-10-11,0.31701294447557465,0.4826108654421461,0.6278436744270129
2019-10-12,0.29532740853412276,0.45424928273472187,0.6025845261773931
2019-10-13,0.29019315402819046,0.45434613199093343,0.6058526094850907
2019-10-14,0.29379606770112665,0.45491422068509674,0.6011270425100179
2019-10-15,0.3059858954450474,0.46540675824097844,0.6058565809787042
2019-10-16,0.3037679785873435,0.46573300759293135,0.6047367972414031
2019-10-17,0.30238415767063564,0.46166860638408863,0.5986859924841329
2019-10-18,0.30879426370428764,0.45722600128646346,0.6025083973477167
2019-10-19,0.31425963452464006,0.4582532926046523,0.5976443660154955
2019-10-20,0.3187798617863726,0.45868821275617777,0.5983110512469644
2019-10-21,0.3192999234128186,0.4624318328218489,0.5974212406874575
2019-10-22,0.35125003602058447,0.488682707095675,0.6213736435396503
2019-10-23,0.3529579891273673,0.48899140206187,0.6197200900565114
2019-10-24,0.38905711194565273,0.5177902207026033,0.6434978188032893
2019-10-25,0.3794381868299965,0.5111194344646792,0.6336826629256948
2019-10-26,0.3567997558544189,0.48732317200348424,0.6169103037430345
2019-10-27,0.3559358223427594,0.48924162562988627,0.6228254907987606
2019-10-28,0.35290949562437646,0.4903094597886816,0.6192464693241418
2019-10-29,0.3501687169729848,0.48542425161979047,0.617693127423688
2019-10-30,0.35336594728378884,0.4873468761058597,0.6194409429520068
2019-10-31,0.351880334743662,0.48890180443849807,0.6162321874217177
2019-11-01,0.3526372225125604,0.48948467453188466,0.6151778555672659
2019-11-02,0.35447718761090663,0.487979410486912,0.6157710395382233
2019-11-03,0.35470331102885916,0.48536469853109315,0.6147045205231325
2019-11-04,0.3497598045723829,0.4835230557585949,0.6108642284557136
2019-11-05,0.34664160292020657,0.4818863393658639,0.6065521011896889
2019-11-06,0.34194580043881917,0.4796646493117905,0.6053709021751215
2019-11-07,0.34259325183945905,0.47999727799006037,0.6081194700597597
2019-11-08,0.34770520283920686,0.4858887503947223,0.6154431800648065
2019-11-09,0.3456197599193064,0.4885240554259696,0.6167137401708406
2019-11-10,0.34988404698568126,0.49163709335174277,0.6198739337401387
2019-11-11,0.354300534987456,0.4920908197904406,0.6245804210083638
2019-11-12,0.3530704536609047,0.4925215736596987,0.6266664814108934
2019-11-13,0.35170385131179255,0.49210780714347824,0.6281602453346381
2019-11-14,0.3510580777292719,0.49383366683757507,0.6236926590490653
2019-11-15,0.3493859902136027,0.49244186914110816,0.6243424416658776
2019-11-16,0.3407342546631195,0.4888870372732598,0.6213092204250972
2019-11-17,0.34166062881768045,0.4903122174918849,0.623881740994746
2019-11-18,0.353532200625372,0.5000608182003107,0.631831223376512
2019-11-19,0.351451905136411,0.49745217363178135,0.6347100679279003
2019-11-20,0.3501699615409132,0.49481262359606576,0.6363027008597248
2019-11-21,0.35999424154593007,0.5098937448360401,0.6466656623184733
2019-11-22,0.28961043930234565,0.4250354023881873,0.5578321664639211
2019-11-23,0.2996338187506289,0.4316518704976513,0.5624100593779607
2019-11-24,0.32361192837216185,0.4504913579644262,0.5851368191726163
2019-11-25,0.3147700979207895,0.4382462789330926,0.5809553784490574
2019-11-26,0.31738619957736236,0.4392214429120171,0.5853847796194579
2019-11-27,0.31525736611430744,0.43896768331327696,0.5838784808264653
2019-11-28,0.31200358500733716,0.43408858298200015,0.5743831231174099
2019-11-29,0.32154714953433494,0.4367304270060433,0.5770572308132701
2019-11-30,0.325378688342311,0.442048036921945,0.5735031762755219
2019-12-01,0.32339602158485414,0.4428235169315558,0.5731643535826882
2019-12-02,0.3242980328114344,0.4412155431117695,0.5743951151945688
2019-12-03,0.32453411927354636,0.4426814500325741,0.5768065109612803
2019-12-04,0.32658743709111143,0.4437442019813356,0.5771665947159984
2019-12-05,0.3224079544863522,0.43499820471865513,0.5639291273817937
2019-12-06,0.3189849404121266,0.43986151825644376,0.567304037210948
2019-12-07,0.322705535495383,0.44295938875888796,0.5742684885462951
2019-12-08,0.32340409436688405,0.4445431997849584,0.5766592050431444
2019-12-09,0.3238220416035769,0.44646297577401184,0.5772100968988207
2019-12-10,0.3276618311096044,0.44968874135743236,0.5807568237386971
2019-12-11,0.3297122334287285,0.44883682027942046,0.5800643885601755
2019-12-12,0.3291646032142045,0.4467662385983498,0.5812172883129062
2019-12-13,0.32762206908447233,0.44964418614096435,0.5864678834332083
2019-12-14,0.32783974365870217,0.4507228703462738,0.5857301160467403
2019-12-15,0.3319983884766956,0.45407863386114106,0.586005513147777
2019-12-16,0.33346045136321806,0.46330139648850066,0.5927094115174937
2019-12-17,0.3545647799437072,0.4879278750580029,0.615386668005407
2019-12-18,0.3852758389199465,0.519484054436428,0.6424763640519897
2019-12-19,0.3839789127129421,0.5197553904655157,0.6404377144662757
2019-12-20,0.37144500236853895,0.5135514062687945,0.6373151265477445
2019-12-21,0.3505653685863629,0.4988463073605087,0.6276429102264984
2019-12-22,0.3563065338803325,0.4997015512735877,0.6299574603158494
